Row.names	PathwayMutatedGenes	BRCAXCancer_NumNonMuts	BRCAXCancer_NumMuts	BRCAXControl_NumNonMuts	BRCAXControl_NumMuts	BRCAXCancer_MutationRate	BRCAXControl_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
BIOCARTA_41BB_PATHWAY	TRAF2(3);TRAF2(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
BIOCARTA_ACH_PATHWAY	PIK3CA(2),PTK2B(1);PTK2B(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
BIOCARTA_AMI_PATHWAY	FGB(1),PROC(1),SERPINC1(1);PROC(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
BIOCARTA_ARF_PATHWAY	MDM2(3),PIK3CA(2);MDM2(1),POLR1A(1)	6	5	5	2	0.454545454545	0.285714285714	0.499852872296932	0.888009049773756	-0.716289986137022	0.999361673024466
BIOCARTA_ATRBRCA_PATHWAY	HUS1(3);FANCD2(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
BIOCARTA_BCELLSURVIVAL_PATHWAY	MTOR(1),PIK3CA(2);CASP3(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
BIOCARTA_CASPASE_PATHWAY	LMNB1(1),PARP1(1),PRF1(3);CASP3(1),PRF1(1)	6	5	5	2	0.454545454545	0.285714285714	0.499852872296932	0.888009049773756	-0.716289986137022	0.999361673024466
BIOCARTA_CERAMIDE_PATHWAY	TRAF2(3);TRAF2(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
BIOCARTA_CTL_PATHWAY	PRF1(3);PRF1(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
BIOCARTA_CXCR4_PATHWAY	PIK3CA(2),PTK2B(1);PTK2B(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
BIOCARTA_EDG1_PATHWAY	PIK3CA(2),SPHK1(1);PDGFRA(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
BIOCARTA_EXTRINSIC_PATHWAY	FGB(1),PROC(1),SERPINC1(1);PROC(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
BIOCARTA_G2_PATHWAY	MDM2(3);MDM2(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
BIOCARTA_IL7_PATHWAY	NMI(2),PIK3CA(2),PTK2B(1);PTK2B(1),STAT5A(1)	6	5	5	2	0.454545454545	0.285714285714	0.499852872296932	0.888009049773756	-0.716289986137022	0.999361673024466
BIOCARTA_INSULIN_PATHWAY	PIK3CA(2),SLC2A4(1);RASA1(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
BIOCARTA_INTRINSIC_PATHWAY	FGB(1),KLKB1(1),PROC(1),SERPINC1(1);KLKB1(1),PROC(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
BIOCARTA_P53HYPOXIA_PATHWAY	MDM2(3);MDM2(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
BIOCARTA_P53_PATHWAY	MDM2(3);MDM2(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
BIOCARTA_SET_PATHWAY	PRF1(3);PRF1(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
BIOCARTA_SODD_PATHWAY	TRAF2(3);TRAF2(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
BIOCARTA_STRESS_PATHWAY	TRAF2(3);TRAF2(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
BIOCARTA_TALL1_PATHWAY	TRAF2(3);TRAF2(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
BIOCARTA_TNFR1_PATHWAY	LMNB1(1),PARP1(1),TRAF2(3);CASP3(1),TRAF2(1)	6	5	5	2	0.454545454545	0.285714285714	0.499852872296932	0.888009049773756	-0.716289986137022	0.999361673024466
BIOCARTA_TNFR2_PATHWAY	TRAF2(3);TRAF2(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	PIK3CA(2),PIK3R5(1);SLC9A3R2(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_ALLOGRAFT_REJECTION	PRF1(3);PRF1(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_ALZHEIMERS_DISEASE	CAPN1(1),NDUFA6(1),NDUFV1(1),PSEN2(3);ATF6(1),CASP3(1),UQCRC1(1)	6	5	5	2	0.454545454545	0.285714285714	0.499852872296932	0.888009049773756	-0.716289986137022	0.999361673024466
KEGG_ARGININE_AND_PROLINE_METABOLISM	ADC(1),DAO(1),OTC(1),P4HA2(1),P4HA3(1);GLUL(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_AUTOIMMUNE_THYROID_DISEASE	PRF1(3);PRF1(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_BETA_ALANINE_METABOLISM	HADHA(3);HADHA(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	HADHA(3);HADHA(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_BLADDER_CANCER	MDM2(3);MDM2(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_BUTANOATE_METABOLISM	HADHA(3);HADHA(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_COLORECTAL_CANCER	PIK3CA(2),PIK3R5(1),TGFB2(1),TGFBR1(3);CASP3(1),MSH2(1)	6	5	5	2	0.454545454545	0.285714285714	0.499852872296932	0.888009049773756	-0.716289986137022	0.999361673024466
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	CTH(1),DNMT1(2);LDHA(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	ATP6V1E2(1),ATP6V1H(1),NOD1(1);CASP3(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_FAT_DIGESTION_AND_ABSORPTION	MOGAT2(1),MOGAT3(1),PLA2G6(1),PNLIP(1),SCARB1(2);CEL(1),PNLIPRP2(1)	6	5	5	2	0.454545454545	0.285714285714	0.499852872296932	0.888009049773756	-0.716289986137022	0.999361673024466
KEGG_FATTY_ACID_ELONGATION_IN_MITOCHONDRIA	HADHA(3);HADHA(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	GMPPB(1),MPI(1),PFKP(1);MPI(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	ACHE(1),AGPAT9(1),PLA2G6(1);CHKB(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_GRAFT_VERSUS_HOST_DISEASE	PRF1(3);PRF1(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_MAPK_SIGNALING_PATHWAY	DUSP5(1),PLA2G6(1),TGFB2(1),TGFBR1(3),TRAF2(3);CASP3(1),DUSP5(1),ECSIT(1),FGF22(1),MAP3K2(1),MAPKAPK5(1),PDGFRA(1),RAPGEF2(1),RASA1(1),TRAF2(1)	2	9	2	5	0.818181818182	0.714285714286	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024466
KEGG_MISMATCH_REPAIR	RPA4(3);MSH2(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_PATHWAYS_IN_CANCER	IGF1R(1),MDM2(3),MTOR(1),PIK3CA(2),PIK3R5(1),TGFB2(1),TGFBR1(3),TRAF2(3),WNT2B(2),ZBTB16(1);CASP3(1),CTBP2(1),FGF22(1),MDM2(1),MSH2(1),PDGFRA(1),STAT5A(1),TRAF2(1)	2	9	2	5	0.818181818182	0.714285714286	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024466
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	IGF1R(1),PIK3CA(2),PIK3R5(1);CDC27(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_PROTEIN_DIGESTION_AND_ABSORPTION	CELA2B(2),COL1A1(1);KCNN4(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_RIBOSOME_BIOGENESIS_IN_EUKARYOTES	CSNK2A2(1),NOP58(1),RCL1(1);EIF6(1),RIOK1(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_STEROID_HORMONE_BIOSYNTHESIS	AKR1C3(1),UGT1A3(2);CYP11B1(1),CYP7A1(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_TIGHT_JUNCTION	CLDN23(2),CSNK2A2(1),YES1(1);RAB13(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_TYPE_I_DIABETES_MELLITUS	PRF1(3);PRF1(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	ALDH6A1(2),HADHA(3);HADHA(1),MCCC2(1)	6	5	5	2	0.454545454545	0.285714285714	0.499852872296932	0.888009049773756	-0.716289986137022	0.999361673024466
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	ADORA2B(1),ADRA1B(2),AGTR1(1),ARHGEF12(1),PLA2G6(1);ADRA1B(1),AVPR1B(1),ROCK2(1)	6	5	5	2	0.454545454545	0.285714285714	0.499852872296932	0.888009049773756	-0.716289986137022	0.999361673024466
KEGG_VIRAL_MYOCARDITIS	EIF4G3(1),PRF1(3),SGCA(1);CASP3(1),PRF1(1)	6	5	5	2	0.454545454545	0.285714285714	0.499852872296932	0.888009049773756	-0.716289986137022	0.999361673024466
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	HUS1(3);CDC7(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	MDM2(3);MDM2(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
REACTOME_CELL_CYCLE_MITOTIC	BUB1B(2),CENPI(1),CLIP1(1),DCTN3(1),DNA2(1),POLE2(1),RPA4(3);CDC27(1),CDC7(1),KIF20A(1),KIF2C(1),POLE2(1),PSMB4(1),PSMD1(1),RCC2(1)	2	9	2	5	0.818181818182	0.714285714286	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024466
REACTOME_CLASS_B2_SECRETIN_FAMILY_RECEPTORS	GLP1R(1),WNT2B(2);IHH(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
REACTOME_DEATH_RECEPTOR_SIGNALLING	TRAF2(3);TRAF2(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
REACTOME_FORMATION_OF_PLATELET_PLUG	ADRA2C(1),COL1A1(1),FGB(1),LAMP2(1),PIK3CA(2),PIK3R5(1),SERPINF2(1),TGFB2(1);GP1BA(1),RAPGEF4(1),TLN1(1)	6	5	5	2	0.454545454545	0.285714285714	0.499852872296932	0.888009049773756	-0.716289986137022	0.999361673024466
REACTOME_G2_M_CHECKPOINTS	HUS1(3);CDC7(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
REACTOME_GENE_EXPRESSION	CCNT1(2),CLP1(1),EIF3A(1),GTF2E2(2),HNRNPR(1),IARS2(1),KAT2B(1),NARS2(2),NR0B1(1),NR1D2(1),NUP155(1),QARS(1),RPL7(2),RPS16(1),SLBP(2);CLP1(1),DHX9(1),GTF2E2(1),HARS(1),KARS(1),NARS(1),NARS2(1),NR1H4(1),NR2F6(1),NUP93(1),SLBP(1)	2	9	2	5	0.818181818182	0.714285714286	0.574705627623365	0.862745098039216	-0.516876590704738	0.999361673024466
REACTOME_GLUCOSE_TRANSPORT	NUP155(1),SLC2A3(1),SLC2A4(1);NUP93(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
REACTOME_HORMONE_BIOSYNTHESIS	CYP27B1(1),PNMT(2),STAR(1),TBXAS1(1);CYP11B1(1),PNMT(1)	6	5	5	2	0.454545454545	0.285714285714	0.499852872296932	0.888009049773756	-0.716289986137022	0.999361673024466
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	ARHGEF12(1),MCF2(1),PSEN2(3);CASP3(1),SORCS3(1)	6	5	5	2	0.454545454545	0.285714285714	0.499852872296932	0.888009049773756	-0.716289986137022	0.999361673024466
REACTOME_PLATELET_ACTIVATION	COL1A1(1),FGB(1),LAMP2(1),PIK3CA(2),PIK3R5(1),SERPINF2(1),TGFB2(1);GP1BA(1),TLN1(1)	6	5	5	2	0.454545454545	0.285714285714	0.499852872296932	0.888009049773756	-0.716289986137022	0.999361673024466
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	CCNT1(2),CLP1(1),GTF2E2(2);CLP1(1),GTF2E2(1)	6	5	5	2	0.454545454545	0.285714285714	0.499852872296932	0.888009049773756	-0.716289986137022	0.999361673024466
REACTOME_SIGNALING_BY_TGF_BETA	SMAD7(2),TGFBR1(3);SMAD6(1),SMAD7(1)	6	5	5	2	0.454545454545	0.285714285714	0.499852872296932	0.888009049773756	-0.716289986137022	0.999361673024466
REACTOME_TELOMERE_MAINTENANCE	DNA2(1),HIST1H2AB(1),POLE2(1);POLE2(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
SA_G1_AND_S_PHASES	MDM2(3);MDM2(1)	8	3	6	1	0.272727272727	0.142857142857	0.463715905637183	0.892156862745098	-0.646095738380922	0.999361673024466
SIG_CD40PATHWAYMAP	PIK3CA(2),TRAF2(3);MAPKAPK5(1),TRAF2(1)	6	5	5	2	0.454545454545	0.285714285714	0.499852872296932	0.888009049773756	-0.716289986137022	0.999361673024466
ST_INTEGRIN_SIGNALING_PATHWAY	ILK(1),ITGA4(2),PIK3CA(2),RHO(1);ROCK2(1),TLN1(1),ZYX(1)	6	5	5	2	0.454545454545	0.285714285714	0.499852872296932	0.888009049773756	-0.716289986137022	0.999361673024466
BIOCARTA_ACE2_PATHWAY	AGTR1(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_ACTINY_PATHWAY	WASF1(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_ATM_PATHWAY	MDM2(3),RBBP8(1);MDM2(1)	7	4	6	1	0.363636363636	0.142857142857	0.311001010276731	0.946078431372549	-1.01949038218153	0.999999542018857
BIOCARTA_BCR_PATHWAY	BLNK(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_CACAM_PATHWAY	CAMKK2(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_CARDIACEGF_PATHWAY	AGTR1(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_CK1_PATHWAY	DRD1(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_EGFR_SMRTE_PATHWAY	ZBTB16(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_ERYTH_PATHWAY	TGFB2(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_FIBRINOLYSIS_PATHWAY	FGB(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_G1_PATHWAY	TGFB2(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_HIVNEF_PATHWAY	LMNB1(1),MDM2(3),PARP1(1),PSEN2(3),TRAF2(3);CASP3(1),MDM2(1),RASA1(1),TRAF2(1)	5	6	5	2	0.545454545455	0.285714285714	0.354773976097962	0.943438914027149	-1.08112495523467	0.999999542018857
BIOCARTA_INFLAM_PATHWAY	TGFB2(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_MAL_PATHWAY	HNF1A(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_NKCELLS_PATHWAY	PIK3CA(2),PTK2B(1),PTPN6(1);PTK2B(1)	7	4	6	1	0.363636363636	0.142857142857	0.311001010276731	0.946078431372549	-1.01949038218153	0.999999542018857
BIOCARTA_P35ALZHEIMERS_PATHWAY	CAPN1(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_PAR1_PATHWAY	ARHGEF12(1),PIK3CA(2),PTK2B(1);PTK2B(1)	7	4	6	1	0.363636363636	0.142857142857	0.311001010276731	0.946078431372549	-1.01949038218153	0.999999542018857
BIOCARTA_PGC1A_PATHWAY	SLC2A4(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_PML_PATHWAY	PRAM1(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_PS1_PATHWAY	HNF1A(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_PTDINS_PATHWAY	PFKP(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_RARRXR_PATHWAY	KAT2B(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_SALMONELLA_PATHWAY	WASF1(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_SPPA_PATHWAY	TBXAS1(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_TCAPOPTOSIS_PATHWAY	CCR5(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_TEL_PATHWAY	IGF1R(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_TOB1_PATHWAY	TGFB2(1),TGFBR1(3);TGFBR3(1)	7	4	6	1	0.363636363636	0.142857142857	0.311001010276731	0.946078431372549	-1.01949038218153	0.999999542018857
BIOCARTA_VDR_PATHWAY	KAT2B(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
BIOCARTA_VITCB_PATHWAY	SLC2A3(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
Byers_EMT	CARD6(1),GALNT3(1),GPR56(1),ST14(2);SSH3(1)	7	4	6	1	0.363636363636	0.142857142857	0.311001010276731	0.946078431372549	-1.01949038218153	0.999999542018857
KEGG_ABC_TRANSPORTERS	ABCD3(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	PLA2G6(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
KEGG_AMOEBIASIS	COL1A1(1),PIK3CA(2),PIK3R5(1),TGFB2(1);CASP3(1)	7	4	6	1	0.363636363636	0.142857142857	0.311001010276731	0.946078431372549	-1.01949038218153	0.999999542018857
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	CANX(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
KEGG_ASTHMA	RNASE3(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
KEGG_CHRONIC_MYELOID_LEUKEMIA	MDM2(3),PIK3CA(2),PIK3R5(1),SHC2(1),TGFB2(1),TGFBR1(3);CTBP2(1),GAB2(1),MDM2(1),STAT5A(1)	2	9	3	4	0.818181818182	0.571428571429	0.318953848709302	0.952614379084967	-1.13943042714406	0.999999542018857
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	AMH(3),CCR5(1),CXCR3(1),IL25(1),MPL(1),PF4V1(1),TGFB2(1),TGFBR1(3),TNFRSF10A(1),TNFRSF10C(1);AMH(1),CCR8(1),EDA(1),IL6ST(1),LEPR(1),PDGFRA(1),TNFRSF10C(2)	1	10	2	5	0.909090909091	0.714285714286	0.271558847622477	0.957107843137255	-1.08112495523467	0.999999542018857
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	RIPK3(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
KEGG_D_ARGININE_AND_D_ORNITHINE_METABOLISM	DAO(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
KEGG_DILATED_CARDIOMYOPATHY	ITGA4(2),SGCA(1),TGFB2(1);TNNT2(1)	7	4	6	1	0.363636363636	0.142857142857	0.311001010276731	0.946078431372549	-1.01949038218153	0.999999542018857
KEGG_DORSO_VENTRAL_AXIS_FORMATION	ETV6(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
KEGG_ENDOCRINE_AND_OTHER_FACTOR_REGULATED_CALCIUM_REABSORPTION	KLK1(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
KEGG_ETHER_LIPID_METABOLISM	PLA2G6(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	PIK3CA(2),PIK3R5(1),PLA2G6(1);GAB2(1)	7	4	6	1	0.363636363636	0.142857142857	0.311001010276731	0.946078431372549	-1.01949038218153	0.999999542018857
KEGG_FOCAL_ADHESION	COL1A1(1),IGF1R(1),ILK(1),ITGA4(2),PIK3CA(2),PIK3R5(1),SHC2(1);COMP(1),PDGFRA(1),ROCK2(1),TLN1(1),ZYX(1)	4	7	4	3	0.636363636364	0.428571428571	0.45000195000951	0.911764705882353	-0.864899964187737	0.999999542018857
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	ST8SIA5(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
KEGG_HOMOLOGOUS_RECOMBINATION	RAD51C(1),RPA4(3);RAD54L(1)	7	4	6	1	0.363636363636	0.142857142857	0.311001010276731	0.946078431372549	-1.01949038218153	0.999999542018857
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	ITGA4(2),SGCA(1),TGFB2(1);PRKAG3(1),TNNT2(1)	7	4	6	1	0.363636363636	0.142857142857	0.311001010276731	0.946078431372549	-1.01949038218153	0.999999542018857
KEGG_INSULIN_SIGNALING_PATHWAY	MTOR(1),PIK3CA(2),PIK3R5(1),RPTOR(2),SHC2(1),SLC2A4(1);PRKAG3(1),RPTOR(1)	5	6	5	2	0.545454545455	0.285714285714	0.354773976097962	0.943438914027149	-1.08112495523467	0.999999542018857
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	CLDN23(2),ITGA4(2),NCF2(2),PIK3CA(2),PIK3R5(1),PTK2B(1);PTK2B(1),RAPGEF4(1),ROCK2(1)	5	6	5	2	0.545454545455	0.285714285714	0.354773976097962	0.943438914027149	-1.08112495523467	0.999999542018857
KEGG_LINOLEIC_ACID_METABOLISM	PLA2G6(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
KEGG_LIPOIC_ACID_METABOLISM	LIPT1(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
KEGG_MTOR_SIGNALING_PATHWAY	MTOR(1),PIK3CA(2),PIK3R5(1),RPTOR(2);RPTOR(1)	7	4	6	1	0.363636363636	0.142857142857	0.311001010276731	0.946078431372549	-1.01949038218153	0.999999542018857
KEGG_NUCLEOTIDE_EXCISION_REPAIR	POLE2(1),RPA4(3);POLE2(1)	7	4	6	1	0.363636363636	0.142857142857	0.311001010276731	0.946078431372549	-1.01949038218153	0.999999542018857
KEGG_PHOTOTRANSDUCTION	RHO(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
KEGG_PRIMARY_IMMUNODEFICIENCY	BLNK(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
KEGG_PROPANOATE_METABOLISM	ALDH6A1(2),HADHA(3),SUCLG2(1);HADHA(1),LDHA(1)	5	6	5	2	0.545454545455	0.285714285714	0.354773976097962	0.943438914027149	-1.08112495523467	0.999999542018857
KEGG_RENIN_ANGIOTENSIN_SYSTEM	AGTR1(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
KEGG_STAPHYLOCOCCUS_AUREUS_INFECTION	C3AR1(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
KEGG_SULFUR_METABOLISM	PAPSS1(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	HIST1H2AB(1);	10	1	7	0	0.0909090909091	0	NA	1	-0.82085126024381	0.999999542018857
