Row.names	PathwayMutatedGenes	BRCAXControl_NumNonMuts	BRCAXControl_NumMuts	BRCAControl_NumNonMuts	BRCAControl_NumMuts	BRCAXControl_MutationRate	BRCAControl_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	ROBO1(1);ROBO1(1)	6	1	8	1	0.142857142857	0.111111111111	0.763770033529558	0.825	-0.19047619047619	0.99936155647398
REACTOME_STEROID_HORMONE_BIOSYNTHESIS	CYP11B1(1);HSD3B1(1)	6	1	8	1	0.142857142857	0.111111111111	0.763770033529558	0.825	-0.19047619047619	0.99936155647398
REACTOME_STEROID_HORMONES	CYP11B1(1);HSD3B1(1)	6	1	8	1	0.142857142857	0.111111111111	0.763770033529558	0.825	-0.19047619047619	0.99936155647398
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	CYP7A1(1);CYP27A1(1)	6	1	8	1	0.142857142857	0.111111111111	0.763770033529558	0.825	-0.19047619047619	0.99936155647398
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	CYP7A1(1);CYP27A1(1)	6	1	8	1	0.142857142857	0.111111111111	0.763770033529558	0.825	-0.19047619047619	0.99936155647398
REACTOME_TRANSCRIPTION_COUPLED_NER	POLE2(1);ERCC3(1)	6	1	8	1	0.142857142857	0.111111111111	0.763770033529558	0.825	-0.19047619047619	0.99936155647398
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	GTF2E2(1);ERCC3(1)	6	1	8	1	0.142857142857	0.111111111111	0.763770033529558	0.825	-0.19047619047619	0.99936155647398
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRON_CONTAINING_TRANSCRIPT	NUP93(1);NXF1(1)	6	1	8	1	0.142857142857	0.111111111111	0.763770033529558	0.825	-0.19047619047619	0.99936155647398
REACTOME_TRANSPORT_OF_THE_SLBP_INDEPENDENT_MATURE_MRNA	NUP93(1);NXF1(1)	6	1	8	1	0.142857142857	0.111111111111	0.763770033529558	0.825	-0.19047619047619	0.99936155647398
REACTOME_UNFOLDED_PROTEIN_RESPONSE	ATF6(1);ATF6(1)	6	1	8	1	0.142857142857	0.111111111111	0.763770033529558	0.825	-0.19047619047619	0.99936155647398
SA_FAS_SIGNALING	CASP3(1);CASP3(1)	6	1	8	1	0.142857142857	0.111111111111	0.763770033529558	0.825	-0.19047619047619	0.99936155647398
ST_GRANULE_CELL_SURVIVAL_PATHWAY	CASP3(1);CASP3(1)	6	1	8	1	0.142857142857	0.111111111111	0.763770033529558	0.825	-0.19047619047619	0.99936155647398
ST_P38_MAPK_PATHWAY	MAPKAPK5(1);MAPK13(1)	6	1	8	1	0.142857142857	0.111111111111	0.763770033529558	0.825	-0.19047619047619	0.99936155647398
BIOCARTA_CASPASE_PATHWAY	CASP3(1),PRF1(1);CASP3(1),CASP9(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
BIOCARTA_CHEMICAL_PATHWAY	CASP3(1),TLN1(1);CASP3(1),CASP9(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
BIOCARTA_CTCF_PATHWAY	MDM2(1),TGFBR3(1);TGFB2(1),TGFBR1(2)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
BIOCARTA_D4GDI_PATHWAY	CASP3(1),PRF1(1);CASP3(1),CASP9(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
BIOCARTA_DEATH_PATHWAY	CASP3(1),TRAF2(1);CASP3(1),CASP9(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
BIOCARTA_INTEGRIN_PATHWAY	TLN1(1),ZYX(1);ACTN3(2)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
BIOCARTA_MET_PATHWAY	PTK2B(1),RASA1(1);HGF(1),RASA1(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
KEGG_APOPTOSIS	CASP3(1),TNFRSF10C(2),TRAF2(1);CASP3(1),CASP9(1),IRAK1(1),PIK3R5(1)	4	3	7	2	0.428571428571	0.222222222222	0.405756528089596	0.923076923076923	-0.883388465158551	0.999361556474033
KEGG_BASAL_TRANSCRIPTION_FACTORS	GTF2E2(1),GTF2IRD1(1);ERCC3(1),TAF5L(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
KEGG_BILE_SECRETION	AQP8(1),CYP7A1(1),EPHX1(1),NR1H4(1);ADCY5(1),NR1H4(1)	4	3	7	2	0.428571428571	0.222222222222	0.405756528089596	0.923076923076923	-0.883388465158551	0.999361556474033
KEGG_CELL_CYCLE	CDC27(1),CDC7(1),MDM2(1),RBL2(1);ORC6(1),TGFB2(1),ZBTB17(1)	4	3	6	3	0.428571428571	0.333333333333	0.684004688599384	0.818181818181818	-0.390360029179413	0.999361556474033
KEGG_CHEMOKINE_SIGNALING_PATHWAY	CCR8(1),PTK2B(1),ROCK2(1);ADCY5(1),GNAI2(1),PIK3R5(1)	4	3	6	3	0.428571428571	0.333333333333	0.684004688599384	0.818181818181818	-0.390360029179413	0.999361556474033
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	KLKB1(1),PROC(1),SERPINA5(1);CFI(1),PLAUR(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
KEGG_ECM_RECEPTOR_INTERACTION	COMP(1),GP1BA(1);CD47(1),COL6A1(1),ITGA7(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
KEGG_ENDOCYTOSIS	AGAP1(1),ASAP1(1),DAB2(1),EHD4(1),EPN1(1),MDM2(1),PDGFRA(1),PSD2(1),SMAD6(1),SMAD7(1);ACAP3(1),FAM125B(1),FGFR2(1),IL2RA(1),IQSEC3(1),PIP5KL1(1),SH3GL2(1),TGFB2(1),TGFBR1(2),VPS37B(1),VPS37C(1),VTA1(1)	1	6	3	6	0.857142857143	0.666666666667	0.356095730446792	0.930769230769231	-0.87287156094397	0.999361556474033
KEGG_GLIOMA	MDM2(1),PDGFRA(1);PDGFB(1),PIK3R5(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
KEGG_GLYCEROLIPID_METABOLISM	CEL(1),GLA(1),PNLIPRP2(1);CEL(1),DGKD(1)	4	3	7	2	0.428571428571	0.222222222222	0.405756528089596	0.923076923076923	-0.883388465158551	0.999361556474033
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	B4GALT7(1),NDST2(1);HS3ST5(1),XYLT2(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
KEGG_HEMATOPOIETIC_CELL_LINEAGE	CD1C(1),GP1BA(1);CD22(1),IL11(1),IL2RA(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
KEGG_LYSOSOME	AP1B1(1),GLA(1),MFSD8(2);CTSB(1),NPC2(2)	4	3	6	3	0.428571428571	0.333333333333	0.684004688599384	0.818181818181818	-0.390360029179413	0.999361556474033
KEGG_MEASLES	STAT5A(1),TNFRSF10C(2);IFNA14(1),IFNA6(1),IL2RA(1),IRAK1(1),PIK3R5(1)	4	3	6	3	0.428571428571	0.333333333333	0.684004688599384	0.818181818181818	-0.390360029179413	0.999361556474033
KEGG_MELANOMA	FGF22(1),MDM2(1),PDGFRA(1);HGF(1),PDGFB(1),PIK3R5(1)	4	3	6	3	0.428571428571	0.333333333333	0.684004688599384	0.818181818181818	-0.390360029179413	0.999361556474033
KEGG_MRNA_SURVEILLANCE_PATHWAY	CLP1(1),PABPC3(1),PAPOLB(1);NXF1(1),PABPN1(1),SMG7(1)	4	3	6	3	0.428571428571	0.333333333333	0.684004688599384	0.818181818181818	-0.390360029179413	0.999361556474033
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	CASP3(1),PRF1(1),PTK2B(1),TNFRSF10C(2);CASP3(1),IFNA14(1),IFNA6(1),PIK3R5(1)	4	3	7	2	0.428571428571	0.222222222222	0.405756528089596	0.923076923076923	-0.883388465158551	0.999361556474033
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	CASP5(1),NLRC4(1),SUGT1(1);MAPK13(1),NLRC4(1)	4	3	7	2	0.428571428571	0.222222222222	0.405756528089596	0.923076923076923	-0.883388465158551	0.999361556474033
KEGG_PANCREATIC_SECRETION	CCKAR(1),CEL(1),PNLIPRP2(1);ADCY5(1),CEL(1),CELA2A(1),PLA2G12B(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
KEGG_PROPANOATE_METABOLISM	HADHA(1),LDHA(1);HADHA(2),MLYCD(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
KEGG_PROTEIN_EXPORT	SEC11C(1),SRP14(1),SRP68(1);SEC62(1),SRP14(2)	4	3	6	3	0.428571428571	0.333333333333	0.684004688599384	0.818181818181818	-0.390360029179413	0.999361556474033
KEGG_RNA_TRANSPORT	NUP93(1),PABPC3(1),THOC5(1);NXF1(1),RPP38(1),TACC3(1)	4	3	6	3	0.428571428571	0.333333333333	0.684004688599384	0.818181818181818	-0.390360029179413	0.999361556474033
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	HADHA(1),MCCC2(1);ACADS(1),HADHA(2)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
KEGG_WNT_SIGNALING_PATHWAY	CTBP2(1),ROCK2(1);FZD1(1),PRICKLE1(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	CDC7(1),POLE2(1);ORC6(1),POLA2(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	RHCG(1),SLC6A12(2);RHCG(1),SLC44A5(1)	4	3	7	2	0.428571428571	0.222222222222	0.405756528089596	0.923076923076923	-0.883388465158551	0.999361556474033
REACTOME_BIOLOGICAL_OXIDATIONS	CYP11B1(1),CYP7A1(1),FMO3(1),GSTA5(1),GSTM5(1);CYP27A1(1),CYP2S1(1),CYP2U1(1),SULT1A2(1)	3	4	5	4	0.571428571429	0.444444444444	0.619687542666112	0.842657342657342	-0.50395263067897	0.999361556474033
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	PROC(1),SLC16A8(1);CD47(1),MERTK(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	ADRA1B(1),AVPR1B(1),CCKAR(1),CCR8(1),GALR1(1),OPRL1(1),PTGER1(1),TAAR1(1),TAAR6(1);ADRA2C(1),AGTR1(1),ANXA1(1),AVPR1B(1),CNR1(1),GALR1(1),GALR3(1),LPAR3(1),MLNR(2),PTAFR(1),PYY(1),S1PR2(1),S1PR3(1),SSTR5(1),TACR3(1),UTS2R(1)	1	6	2	7	0.857142857143	0.777777777778	0.602773264838268	0.85	-0.403485021779202	0.999361556474033
REACTOME_DNA_REPAIR	FANCD2(1),OGG1(2),POLE2(1),XRCC4(1);ERCC3(1),MUTYH(1),PALB2(1),XRCC4(1)	4	3	6	3	0.428571428571	0.333333333333	0.684004688599384	0.818181818181818	-0.390360029179413	0.999361556474033
REACTOME_DNA_REPLICATION_PRE_INITIATION	CDC7(1),POLE2(1),PSMB4(1),PSMD1(1);ORC6(1),POLA2(1)	4	3	7	2	0.428571428571	0.222222222222	0.405756528089596	0.923076923076923	-0.883388465158551	0.999361556474033
REACTOME_DOWN_STREAM_SIGNAL_TRANSDUCTION	PDGFRA(1),RASA1(1),STAT5A(1);PDGFB(1),RASA1(1),STAT6(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
REACTOME_G1_S_TRANSITION	CDC7(1),POLE2(1),PSMB4(1),PSMD1(1);ORC6(1),POLA2(1)	4	3	7	2	0.428571428571	0.222222222222	0.405756528089596	0.923076923076923	-0.883388465158551	0.999361556474033
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	TAAR1(1),TAAR6(1);ADCY5(1),GNAI2(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
REACTOME_GPCR_LIGAND_BINDING	ADRA1B(1),AVPR1B(1),CCKAR(1),CCR8(1),GALR1(1),IHH(1),OPRL1(1),PTGER1(1),TAAR1(1),TAAR6(1);ADRA2C(1),AGTR1(1),ANXA1(1),AVPR1B(1),CNR1(1),FZD1(1),GALR1(1),GALR3(1),LPAR3(1),MLNR(2),PTAFR(1),PYY(1),S1PR2(1),S1PR3(1),SSTR5(1),TACR3(1),UTS2R(1)	1	6	2	7	0.857142857143	0.777777777778	0.602773264838268	0.85	-0.403485021779202	0.999361556474033
REACTOME_HIV_LIFE_CYCLE	GTF2E2(1),NUP93(1),XRCC4(1);ERCC3(1),XRCC4(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
REACTOME_MITOTIC_PROMETAPHASE	KIF2C(1),RCC2(1);AURKB(1),RCC2(2)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
REACTOME_MRNA_SPLICING	CLP1(1),DHX9(1);HNRNPA2B1(1),PABPN1(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
REACTOME_MUSCLE_CONTRACTION	TLN1(1),TNNT2(1);ACTN3(2)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	CASP3(1),SORCS3(1);CASP3(1),IRAK1(1),RTN4(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	CLP1(1),DHX9(1),NUP93(1),SLBP(1);HNRNPA2B1(1),NXF1(1),PABPN1(1)	4	3	6	3	0.428571428571	0.333333333333	0.684004688599384	0.818181818181818	-0.390360029179413	0.999361556474033
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	CLP1(1),GTF2E2(1);ERCC3(1),PABPN1(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
REACTOME_SIGNALING_BY_TGF_BETA	SMAD6(1),SMAD7(1);TGFBR1(2)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	RHCG(1),SLC12A7(1),SLC16A8(1),SLC1A3(1),SLC39A3(1),SLC39A4(2),SLC6A12(2),SLC7A3(1);RHCG(1),SLC13A1(1),SLC13A3(1),SLC16A7(1),SLC24A2(1),SLC26A1(1),SLC2A3(1),SLC2A5(1),SLC39A2(1),SLC44A5(1),SLC5A8(1)	1	6	2	7	0.857142857143	0.777777777778	0.602773264838268	0.85	-0.403485021779202	0.999361556474033
REACTOME_S_PHASE	POLE2(1),PSMB4(1),PSMD1(1);ORC6(1),POLA2(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
REACTOME_SYNTHESIS_OF_DNA	POLE2(1),PSMB4(1),PSMD1(1);ORC6(1),POLA2(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	NUP93(1),RHCG(1),SLC12A7(1),SLC16A8(1),SLC1A3(1),SLC39A3(1),SLC39A4(2),SLC6A12(2),SLC7A3(1);ABCD1(1),RHCG(1),SLC13A1(1),SLC13A3(1),SLC16A7(1),SLC24A2(1),SLC26A1(1),SLC2A3(1),SLC2A5(1),SLC39A2(1),SLC44A5(1),SLC5A8(1)	1	6	2	7	0.857142857143	0.777777777778	0.602773264838268	0.85	-0.403485021779202	0.999361556474033
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	GLUL(1),MDM2(1),SLC1A3(1);CACNB3(1),GRIK3(1),RIMS1(1),SYN2(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
SA_CASPASE_CASCADE	CASP3(1),PRF1(1);CASP3(1),CASP9(1)	5	2	7	2	0.285714285714	0.222222222222	0.729662385327176	0.807692307692307	-0.290957186981323	0.999361556474033
BIOCARTA_ARF_PATHWAY	MDM2(1),POLR1A(1);POLR1C(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
BIOCARTA_IL10_PATHWAY	STAT4(1),STAT5A(1);STAT6(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
BIOCARTA_IL22BP_PATHWAY	STAT4(1),STAT5A(1);STAT6(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
BIOCARTA_KERATINOCYTE_PATHWAY	SP1(1),TRAF2(1);MAPK13(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
BIOCARTA_TNFR1_PATHWAY	CASP3(1),TRAF2(1);CASP3(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
BIOCARTA_TPO_PATHWAY	RASA1(1),STAT5A(1);RASA1(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
KEGG_FAT_DIGESTION_AND_ABSORPTION	CEL(1),PNLIPRP2(1);CEL(1),PLA2G12B(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
KEGG_GALACTOSE_METABOLISM	GLA(1),PGM2(1);LCT(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
KEGG_GLUTATHIONE_METABOLISM	GSTA5(1),GSTM5(1);RRM1(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	AGXT(2);CTH(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	LDHA(1),PGM2(1);ENO1(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
KEGG_HEDGEHOG_SIGNALING_PATHWAY	BMP6(1),IHH(1);BMP6(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
KEGG_INSULIN_SIGNALING_PATHWAY	PRKAG3(1),RPTOR(1);PIK3R5(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	EPHX1(1),GSTA5(1),GSTM5(1);CYP2S1(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
KEGG_MINERAL_ABSORPTION	SLC39A4(2);CLCN2(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
KEGG_PYRUVATE_METABOLISM	GRHPR(1),LDHA(1);ACOT12(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	CASP3(1),HIST1H1C(1);CASP3(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
REACTOME_APOPTOTIC_EXECUTION_PHASE	CASP3(1),HIST1H1C(1),MST4(1);CASP3(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
REACTOME_BASE_EXCISION_REPAIR	OGG1(2);MUTYH(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	OGG1(2);MUTYH(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	PSMB4(1),PSMD1(1);ORC6(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
REACTOME_HORMONE_BIOSYNTHESIS	CYP11B1(1),PNMT(1);HSD3B1(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
REACTOME_M_G1_TRANSITION	PSMB4(1),PSMD1(1);ORC6(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	NR1H4(1),NR2F6(1);NR1H4(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	PSMB4(1),PSMD1(1);ORC6(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
REACTOME_PHASE_II_CONJUGATION	GSTA5(1),GSTM5(1);SULT1A2(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
REACTOME_REMOVAL_OF_DNA_PATCH_CONTAINING_ABASIC_RESIDUE	OGG1(2);MUTYH(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	OGG1(2);MUTYH(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
SIG_CD40PATHWAYMAP	MAPKAPK5(1),TRAF2(1);MAPK13(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
ST_FAS_SIGNALING_PATHWAY	CASP3(1),TRAF2(1);CASP3(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
ST_INTEGRIN_SIGNALING_PATHWAY	ROCK2(1),TLN1(1),ZYX(1);ITGA7(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
ST_TUMOR_NECROSIS_FACTOR_PATHWAY	CASP3(1),TRAF2(1);CASP3(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
WNT_SIGNALING	CTBP2(1),KREMEN1(1);FZD1(1)	5	2	8	1	0.285714285714	0.111111111111	0.336782977669006	0.9375	-0.887667047914243	0.99936155661773
BIOCARTA_MAPK_PATHWAY	MAP3K2(1),MAP3K9(1),MAPK4(1),MAPKAPK5(1),RAPGEF2(1),SP1(1),TRAF2(1);MAPK13(1),MEF2D(1),TGFB2(1),TGFBR1(2)	3	4	6	3	0.571428571429	0.333333333333	0.399842124565343	0.928321678321678	-0.952380952380952	0.999999700194029
KEGG_AXON_GUIDANCE	EPHA6(1),PLXNB2(1),RASA1(1),RHOD(1),ROBO1(1),ROCK2(1),SEMA3G(1),SEMA4G(1);GNAI2(1),RASA1(1),RHOD(1),ROBO1(1)	2	5	5	4	0.714285714286	0.444444444444	0.344506006598898	0.945454545454545	-1.07936507936508	0.999999700194029
KEGG_CHRONIC_MYELOID_LEUKEMIA	CTBP2(1),GAB2(1),MDM2(1),STAT5A(1);PIK3R5(1),TGFB2(1),TGFBR1(2)	3	4	6	3	0.571428571429	0.333333333333	0.399842124565343	0.928321678321678	-0.952380952380952	0.999999700194029
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	ADRA1B(1),AVPR1B(1),CCKAR(1),CHRNA10(1),GABRA3(1),GALR1(1),GPR156(1),LEPR(1),OPRL1(1),PTGER1(1),TAAR1(1),TAAR6(1);ADRA2C(1),AGTR1(1),AVPR1B(1),CNR1(1),GALR1(1),GALR3(1),GPR35(1),GRIK3(1),GRIN3B(1),LPAR3(1),MLNR(2),PTAFR(1),S1PR2(1),S1PR3(1),SSTR5(1),TACR3(1),UTS2R(1)	0	7	1	8	1	0.888888888889	NA	1	-0.910840068085298	0.999999700194029
KEGG_OLFACTORY_TRANSDUCTION	OR10K1(1),OR11L1(1),OR1J4(1),OR4C6(1),OR4F15(1),OR51D1(1),OR51F1(1),OR51S1(1),OR5AP2(1),OR5B3(1),OR5T3(1),OR7A10(1);OR10J5(1),OR13A1(1),OR13D1(1),OR1A2(1),OR1L1(1),OR1S1(1),OR2B6(1),OR2L8(1),OR2M7(1),OR51F1(1),OR51T1(1),OR52M1(1),OR6B2(1),OR6C4(1),OR6Y1(1),OR8B8(1),OR8D1(1),OR9Q1(1)	0	7	1	8	1	0.888888888889	NA	1	-0.910840068085298	0.999999700194029
KEGG_PROTEIN_PROCESSING_IN_ENDOPLASMIC_RETICULUM	ATF6(1),HYOU1(1),RPN1(2),TRAF2(1);ATF6(1),DNAJC1(1),PDIA4(1),PRKCSH(1),SEC62(1)	3	4	6	3	0.571428571429	0.333333333333	0.399842124565343	0.928321678321678	-0.952380952380952	0.999999700194029
REACTOME_INORGANIC_CATION_ANION_SLC_TRANSPORTERS	SLC12A7(1),SLC1A3(1),SLC6A12(2),SLC7A3(1);SLC24A2(1),SLC26A1(1),SLC5A8(1)	3	4	6	3	0.571428571429	0.333333333333	0.399842124565343	0.928321678321678	-0.952380952380952	0.999999700194029
REACTOME_MEMBRANE_TRAFFICKING	AP1B1(1),COPE(1),HIP1R(1),SNX9(2);COPB2(1),COPE(1),SH3GL2(1)	3	4	6	3	0.571428571429	0.333333333333	0.399842124565343	0.928321678321678	-0.952380952380952	0.999999700194029
