Row.names	PathwayMutatedGenes	BRCAControl_NumNonMuts	BRCAControl_NumMuts	BRCACancer_NumNonMuts	BRCACancer_NumMuts	BRCAControl_MutationRate	BRCACancer_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
BIOCARTA_BIOPEPTIDES_PATHWAY	STAT6(1);JAK2(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_CARM_ER_PATHWAY	ERCC3(1);NR0B1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_DNAFRAGMENT_PATHWAY	CASP3(1);DFFB(1),ENDOG(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_DREAM_PATHWAY	CREM(1);KCNIP3(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_ETC_PATHWAY	NDUFA1(1);NDUFA1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_FAS_PATHWAY	CASP3(1);DFFB(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_FEEDER_PATHWAY	LCT(1);MPI(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_GCR_PATHWAY	ANXA1(1);NFKB1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_GLYCOLYSIS_PATHWAY	ENO1(1);ENO1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_IL10_PATHWAY	STAT6(1);IL10RA(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_IL22BP_PATHWAY	STAT6(1);IL10RA(1),JAK2(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_KERATINOCYTE_PATHWAY	MAPK13(1);NFKB1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_MCM_PATHWAY	ORC6(1);CCNE1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_NFKB_PATHWAY	IRAK1(1);NFKB1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_PDGF_PATHWAY	RASA1(1),STAT6(1);PDGFRA(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_PITX2_PATHWAY	FZD1(1);FZD1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_PS1_PATHWAY	FZD1(1);FZD1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_RAS_PATHWAY	CASP9(1);NFKB1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_SPRY_PATHWAY	RASA1(1);SPRY2(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_STEM_PATHWAY	IL11(1);IL5(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_TCR_PATHWAY	RASA1(1);NFKB1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_VITCB_PATHWAY	SLC2A3(1);SLC23A2(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
BIOCARTA_WNT_PATHWAY	FZD1(1);FZD1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	PIK3R5(1);SGK1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	PLA2G12B(1);PLA2G2D(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
KEGG_BASE_EXCISION_REPAIR	MUTYH(1);MUTYH(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	CTH(1);MPST(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	DPYS(1);CYP3A7(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
KEGG_ETHER_LIPID_METABOLISM	PLA2G12B(1);PLA2G2D(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	PIK3R5(1);SYK(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
KEGG_GLUTATHIONE_METABOLISM	RRM1(1);GSTA2(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	CTH(1);GLYCTK(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	CSGALNACT2(1),XYLT2(1);CHSY1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	HYAL3(1);HYAL3(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
KEGG_NUCLEOTIDE_EXCISION_REPAIR	ERCC3(1);RPA1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
KEGG_OTHER_GLYCAN_DEGRADATION	NEU4(1);GBA(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
KEGG_OTHER_TYPES_OF_O_GLYCAN_BIOSYNTHESIS	GLT25D1(1);MFNG(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
KEGG_PHOTOTRANSDUCTION	GNAT3(1);CALML5(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
KEGG_RIBOSOME	RPS3(1);RPL35A(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	RIMS1(1);RIMS1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	ORC6(1);CDC25A(1),RPA1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	ADCY5(1);ADCY5(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	CASP3(1);DFFB(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_APOPTOTIC_EXECUTION_PHASE	CASP3(1);DFFB(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_BASE_EXCISION_REPAIR	MUTYH(1);MUTYH(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	MUTYH(1);MUTYH(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_CAM_PATHWAY	ADCY5(1);ADCY5(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	CASP3(1);PSEN2(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_CLATHRIN_DERIVED_VESICLE_BUDDING	SH3GL2(1);TFRC(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_DEPOLARIZATION_OF_THE_PRESYNAPTIC_TERMINAL_TRIGGERS_THE_OPENING_OF_CALCIUM_CHANNELS	CACNB3(1);CACNB3(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	XRCC4(1);RPA1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	FGFR2(1);FGFR2(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_DUAL_INCISION_REACTION_IN_GG_NER	ERCC3(1);RPA1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	ORC6(1);CDC25A(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_EGFR_DOWNREGULATION	SH3GL2(1);SPRY2(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_ELECTRON_TRANSPORT_CHAIN	NDUFA1(1);NDUFA1(1),NDUFB8(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	FGFR2(1);FGFR2(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_FORMATION_OF_A_POOL_OF_FREE_40S_SUBUNITS	RPS3(1);RPL35A(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX	ERCC3(1);SUPT4H1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_FRS2MEDIATED_CASCADE	FGFR2(1);FGFR2(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_G2_M_CHECKPOINTS	ORC6(1);CDC25A(1),RPA1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_GLOBAL_GENOMIC_NER	ERCC3(1);RPA1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	ADCY5(1);ADCY5(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_GLUCOSE_TRANSPORT	SLC2A3(1);SLC37A4(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	SH3GL2(1);TFRC(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_GS_ALPHA_MEDIATED_EVENTS_IN_GLUCAGON_SIGNALLING	ADCY5(1);ADCY5(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_GTP_HYDROLYSIS_AND_JOINING_OF_THE_60S_RIBOSOMAL_SUBUNIT	RPS3(1);RPL35A(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_HIV1_TRANSCRIPTION_ELONGATION	ERCC3(1);SUPT4H1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_INFLUENZA_LIFE_CYCLE	RPS3(1);RPL35A(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	RPS3(1);RPL35A(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_IRS_RELATED_EVENTS	FGFR2(1);FGFR2(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_MAP_KINASES_ACTIVATION_IN_TLR_CASCADE	DUSP7(1);TLR3(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_MICRORNA_BIOGENESIS	DROSHA(1);DGCR8(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	IRAK1(1);NFKB1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	RIMS1(1);RIMS1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	ERCC3(1);RPA1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_P75NTR_SIGNALS_VIA_NFKB	IRAK1(1);NFKB1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_PEPTIDE_CHAIN_ELONGATION	RPS3(1);RPL35A(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_PHASE_II_CONJUGATION	SULT1A2(1);GSTA2(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_PHOSPHOLIPASE_CMEDIATED_CASCADE	FGFR2(1);FGFR2(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_PI3K_CASCADE	FGFR2(1);FGFR2(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_PKA_ACTIVATION	ADCY5(1);ADCY5(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_POLYMERASE_SWITCHING	POLA2(1);POLA2(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS	MLXIPL(1);PFKFB1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_PURINE_METABOLISM	NT5C1A(1);NT5C1A(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_ALPHA	ANGPTL4(1);PEX11A(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_REMOVAL_OF_DNA_PATCH_CONTAINING_ABASIC_RESIDUE	MUTYH(1);MUTYH(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	MUTYH(1);MUTYH(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	POLR3E(1);GTF3A(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION	POLR3E(1);GTF3A(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_TRANSCRIPTION_COUPLED_NER	ERCC3(1);RPA1(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_TRANSLATION	RPS3(1);RPL35A(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
REACTOME_VIRAL_MRNA_TRANSLATION	RPS3(1);RPL35A(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
ST_INTERLEUKIN_4_PATHWAY	STAT6(1);JAK2(1)	8	1	7	1	0.111111111111	0.125	1.13389217105115	0.735294117647059	0.0887151079037292	0.553046812961467
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	ADRA2C(1),AGTR1(1),AVPR1B(1),CNR1(1),GALR1(1),GALR3(1),GPR35(1),GRIK3(1),GRIN3B(1),LPAR3(1),MLNR(2),PTAFR(1),S1PR2(1),S1PR3(1),SSTR5(1),TACR3(1),UTS2R(1);ADRA2C(4),AGTR1(1),CHRM5(1),F2R(1),GABRA6(1),GRM2(1),GRM7(1),MC2R(1),OPRL1(1)	1	8	1	7	0.888888888889	0.875	0.881918074337684	0.794117647058823	-0.0887151079037296	0.999270383536322
REACTOME_DOWNSTREAM_EVENTS_IN_GPCR_SIGNALING	ADCY5(1),ADRA2C(1),AGTR1(1),ANXA1(1),AVPR1B(1),CNR1(1),DGKD(1),GALR1(1),GALR3(1),GNAI2(1),LPAR3(1),MLNR(2),PIK3R5(1),PTAFR(1),PYY(1),S1PR2(1),S1PR3(1),SSTR5(1),TACR3(1),UTS2R(1);ADCY5(1),ADRA2C(4),AGTR1(1),CCL25(1),CCR6(1),CHRM5(1),F2R(1),ITPR1(1),ITPR2(1),MC2R(1),OPRL1(1),PROKR2(1),QRFPR(1),RLN3(2)	1	8	1	7	0.888888888889	0.875	0.881918074337684	0.794117647058823	-0.0887151079037296	0.999270383536322
BIOCARTA_AT1R_PATHWAY	AGTR1(1),MEF2D(1);AGTR1(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
BIOCARTA_CASPASE_PATHWAY	CASP3(1),CASP9(1);DFFB(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
BIOCARTA_CHEMICAL_PATHWAY	CASP3(1),CASP9(1);TLN1(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
BIOCARTA_CTCF_PATHWAY	TGFB2(1),TGFBR1(2);TGFBR2(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
BIOCARTA_CYTOKINE_PATHWAY	IL16(1),IL17A(1);IL5(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
BIOCARTA_FMLP_PATHWAY	NCF2(2);NFKB1(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
BIOCARTA_IL1R_PATHWAY	IRAK1(1),TGFB2(1);NFKB1(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
BIOCARTA_INFLAM_PATHWAY	IL11(1),TGFB2(1);IL5(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
BIOCARTA_INTEGRIN_PATHWAY	ACTN3(2);TLN1(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
BIOCARTA_MAPK_PATHWAY	MAPK13(1),MEF2D(1),TGFB2(1),TGFBR1(2);ARAF(1),MAP3K9(1),NFKB1(1)	6	3	6	2	0.333333333333	0.25	0.682724886264904	0.816742081447964	-0.376386326354541	0.999270383536392
BIOCARTA_MITOCHONDRIA_PATHWAY	CASP3(1),CASP9(1);DFFB(1),ENDOG(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
BIOCARTA_P38MAPK_PATHWAY	MEF2D(1),TGFB2(1),TGFBR1(2);MAP3K9(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
BIOCARTA_UCALPAIN_PATHWAY	ACTN3(2);TLN1(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
KEGG_ADHERENS_JUNCTION	ACTN3(2),TGFBR1(2);ERBB2(1),TGFBR2(1)	6	3	6	2	0.333333333333	0.25	0.682724886264904	0.816742081447964	-0.376386326354541	0.999270383536392
KEGG_AMOEBIASIS	ACTN3(2),CASP3(1),PIK3R5(1),TGFB2(1);COL1A2(1),NFKB1(1),SERPINB2(1)	5	4	5	3	0.444444444444	0.375	0.762825887590456	0.782188399835459	-0.290388355182154	0.999270383536392
KEGG_ARACHIDONIC_ACID_METABOLISM	CYP2U1(1),PLA2G12B(1);PLA2G2D(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	ACTN3(2),CACNB3(1),ITGA7(1),SGCA(1);CACNB3(1),ITGA3(1),ITGA7(1)	5	4	5	3	0.444444444444	0.375	0.762825887590456	0.782188399835459	-0.290388355182154	0.999270383536392
KEGG_AUTOIMMUNE_THYROID_DISEASE	IFNA14(1),IFNA6(1);IL5(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
KEGG_BACTERIAL_INVASION_OF_EPITHELIAL_CELLS	HCLS1(1),PIK3R5(1);CAV3(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
KEGG_BETA_ALANINE_METABOLISM	DPYS(1),HADHA(2),MLYCD(1);ALDH3A2(1),CNDP1(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	HADHA(2);ACOT7(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
KEGG_CARDIAC_MUSCLE_CONTRACTION	CACNB3(1),COX4I2(1),COX6A2(1);CACNB3(1),COX6A2(1),MYL2(1)	6	3	6	2	0.333333333333	0.25	0.682724886264904	0.816742081447964	-0.376386326354541	0.999270383536392
KEGG_CELL_CYCLE	ORC6(1),TGFB2(1),ZBTB17(1);CCNE1(1),CDC25A(1)	6	3	6	2	0.333333333333	0.25	0.682724886264904	0.816742081447964	-0.376386326354541	0.999270383536392
KEGG_CHAGAS_DISEASE_AMERICAN_TRYPANOSOMIASIS	GNAI2(1),IRAK1(1),MAPK13(1),PIK3R5(1),TGFB2(1),TGFBR1(2),TLR6(1);C1QB(1),NFKB1(1),TGFBR2(1)	4	5	5	3	0.555555555556	0.375	0.501621544041011	0.89103249691485	-0.744449626847633	0.999270383536392
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	DGKD(1),PLA2G12B(1);PLA2G2D(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	HS3ST5(1),XYLT2(1);NDST2(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	B3GNT5(1),GCNT2(1);B3GNT1(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
KEGG_HUNTINGTONS_DISEASE	CASP3(1),CASP9(1),COX4I2(1),COX6A2(1),NDUFA1(1);COX6A2(1),CREB3L4(1),ITPR1(1),NDUFA1(1),NDUFB8(1)	4	5	4	4	0.555555555556	0.5	0.810602607634408	0.762032085561497	-0.229061423645426	0.999270383536392
KEGG_INOSITOL_PHOSPHATE_METABOLISM	INPP4A(1),PI4K2A(1),PIP5KL1(1);INPP5E(1),PI4K2B(1)	6	3	6	2	0.333333333333	0.25	0.682724886264904	0.816742081447964	-0.376386326354541	0.999270383536392
KEGG_JAK_STAT_SIGNALING_PATHWAY	IFNA14(1),IFNA6(1),IL11(1),IL2RA(1),PIK3R5(1),STAT6(1);IFNAR1(1),IL10RA(1),IL2RA(1),IL5(1),JAK2(1),MPL(2),SPRY2(1)	5	4	5	3	0.444444444444	0.375	0.762825887590456	0.782188399835459	-0.290388355182154	0.999270383536392
KEGG_MALARIA	HGF(1),TGFB2(1);KLRB1(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	ENPP1(1),NT5C1A(1);NT5C1A(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	MAPK13(1),NLRC4(1);NFKB1(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
KEGG_NON_SMALL_CELL_LUNG_CANCER	CASP9(1),PIK3R5(1),RASSF1(1);ARAF(1),ERBB2(1)	6	3	6	2	0.333333333333	0.25	0.682724886264904	0.816742081447964	-0.376386326354541	0.999270383536392
