Row.names	PathwayMutatedGenes	BRCAXCancer_NumNonMuts	BRCAXCancer_NumMuts	BRCA12Cancer_NumNonMuts	BRCA12Cancer_NumMuts	BRCAXCancer_MutationRate	BRCA12Cancer_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
REACTOME_TRANSCRIPTION	CCNT1(2),CLP1(1),GTF2E2(2),HIST1H2AB(1),KAT2B(1);CLP1(1),GTF3A(1),PABPN1(1),SUPT4H1(1),TAF1(1),TAF11(1)	4	7	3	5	0.636363636364	0.625	0.954861029329092	0.703381757561324	-0.0506985830210896	0.999269784222404
SIG_BCR_SIGNALING_PATHWAY	BLNK(1),PIK3CA(2);ITPR1(1),ITPR2(1),SYK(1)	8	3	6	2	0.272727272727	0.25	0.894393277183821	0.733230134158927	-0.111075030216797	0.999269784222404
ST_FAS_SIGNALING_PATHWAY	TRAF2(3);NFKB1(1),NFKB2(1),PFN2(1)	8	3	6	2	0.272727272727	0.25	0.894393277183821	0.733230134158927	-0.111075030216797	0.999269784222404
BIOCARTA_AKT_PATHWAY	PIK3CA(2);NFKB1(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
BIOCARTA_AT1R_PATHWAY	AGTR1(1),PTK2B(1);AGTR1(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
BIOCARTA_CDC42RAC_PATHWAY	PIK3CA(2);PDGFRA(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
BIOCARTA_FAS_PATHWAY	LMNB1(1),PARP1(1);DFFB(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
BIOCARTA_FCER1_PATHWAY	PIK3CA(2);SYK(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
BIOCARTA_FMLP_PATHWAY	NCF2(2);NFKB1(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
BIOCARTA_GLEEVEC_PATHWAY	PIK3CA(2);JAK2(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
BIOCARTA_HCMV_PATHWAY	PIK3CA(2);NFKB1(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
BIOCARTA_NO2IL12_PATHWAY	CCR5(1),CXCR3(1);JAK2(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
BIOCARTA_PDGF_PATHWAY	PIK3CA(2);PDGFRA(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
BIOCARTA_RAS_PATHWAY	PIK3CA(2);NFKB1(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
BIOCARTA_TCR_PATHWAY	PIK3CA(2);NFKB1(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	UGT1A3(2);ALDH3A2(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
KEGG_BASE_EXCISION_REPAIR	PARP1(1),POLE2(1);MUTYH(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
KEGG_CHAGAS_DISEASE_AMERICAN_TRYPANOSOMIASIS	PIK3CA(2),PIK3R5(1),TGFB2(1),TGFBR1(3);C1QB(1),NFKB1(1),TGFBR2(1)	6	5	5	3	0.454545454545	0.375	0.732556363498884	0.79173612764944	-0.346730597781645	0.999270516724625
KEGG_COLORECTAL_CANCER	PIK3CA(2),PIK3R5(1),TGFB2(1),TGFBR1(3);APC2(1),ARAF(1),TGFBR2(1)	6	5	5	3	0.454545454545	0.375	0.732556363498884	0.79173612764944	-0.346730597781645	0.999270516724625
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	AMH(3),CCR5(1),CXCR3(1),IL25(1),MPL(1),PF4V1(1),TGFB2(1),TGFBR1(3),TNFRSF10A(1),TNFRSF10C(1);CCL25(1),CCR6(1),IFNAR1(1),IL10RA(1),IL18R1(1),IL2RA(1),IL5(1),INHBA(1),INHBE(1),MPL(2),PDGFRA(1),TGFBR2(1),TNFSF18(1)	1	10	1	7	0.909090909091	0.875	0.713518410920029	0.83625730994152	-0.239065694772613	0.999270516724625
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	UGT1A3(2);CYP3A7(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
KEGG_NOTCH_SIGNALING_PATHWAY	HES5(1),KAT2B(1),PSEN2(3);DVL3(1),MFNG(1),PSEN2(1)	6	5	5	3	0.454545454545	0.375	0.732556363498884	0.79173612764944	-0.346730597781645	0.999270516724625
KEGG_OTHER_TYPES_OF_O_GLYCAN_BIOSYNTHESIS	UGT1A3(2);MFNG(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
KEGG_PPAR_SIGNALING_PATHWAY	ILK(1),UCP1(1);SLC27A4(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
KEGG_SPLICEOSOME	PLRG1(1),TCERG1(1);TCERG1(1),U2SURP(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
KEGG_TOXOPLASMOSIS	CCR5(1),PIK3CA(2),PIK3R5(1),PLA2G6(1),PPIF(1),TGFB2(1);IL10RA(1),JAK2(1),NFKB1(1),PLA2G2D(1)	6	5	5	3	0.454545454545	0.375	0.732556363498884	0.79173612764944	-0.346730597781645	0.999270516724625
KEGG_TYPE_II_DIABETES_MELLITUS	MTOR(1),PIK3CA(2),PIK3R5(1),SLC2A4(1);PDX1(2),PRKCZ(1)	6	5	5	3	0.454545454545	0.375	0.732556363498884	0.79173612764944	-0.346730597781645	0.999270516724625
KEGG_TYROSINE_METABOLISM	PNMT(2);ADH4(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	ALDH6A1(2),HADHA(3);ALDH3A2(1),MCCC1(1),MUT(1)	6	5	5	3	0.454545454545	0.375	0.732556363498884	0.79173612764944	-0.346730597781645	0.999270516724625
REACTOME_BIOLOGICAL_OXIDATIONS	CYP27B1(1),FMO1(1),GSTO1(1),TBXAS1(1),UGT1A3(2);ADH4(1),CYP3A7(1),GSTA2(1)	6	5	5	3	0.454545454545	0.375	0.732556363498884	0.79173612764944	-0.346730597781645	0.999270516724625
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	ALDH6A1(2);MCCC1(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	CYP27B1(1),TBXAS1(1);CYP3A7(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
REACTOME_DOWNSTREAM_EVENTS_IN_GPCR_SIGNALING	ADORA2B(1),ADRA1B(2),ADRA2C(1),AGTR1(1),ARHGEF12(1),C3AR1(1),CCR5(1),CXCR3(1),DRD1(1),DRD4(2),GLP1R(1),MCF2(1),PIK3CA(2),PIK3R5(1),RHO(1),TAAR6(1);ADCY5(1),ADRA2C(4),AGTR1(1),CCL25(1),CCR6(1),CHRM5(1),F2R(1),ITPR1(1),ITPR2(1),MC2R(1),OPRL1(1),PROKR2(1),QRFPR(1),RLN3(2)	1	10	1	7	0.909090909091	0.875	0.713518410920029	0.83625730994152	-0.239065694772613	0.999270516724625
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	PIK3CA(2);FGFR2(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
REACTOME_DOWN_STREAM_SIGNAL_TRANSDUCTION	PIK3CA(2);PDGFRA(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
REACTOME_DOWNSTREAM_TCR_SIGNALING	PIK3CA(2);NFKB1(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
REACTOME_HIV1_TRANSCRIPTION_ELONGATION	CCNT1(2);SUPT4H1(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	CCNT1(2),GTF2E2(2),NUP155(1);SUPT4H1(1),TAF1(1),TAF11(1)	6	5	5	3	0.454545454545	0.375	0.732556363498884	0.79173612764944	-0.346730597781645	0.999270516724625
REACTOME_PHASE_II_CONJUGATION	GSTO1(1),UGT1A3(2);GSTA2(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
REACTOME_PI3K_CASCADE	PIK3CA(2);FGFR2(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	HNF1A(1),PTF1A(1),RPL7(2),RPS16(1);ONECUT3(1),PDX1(2),RPL35A(1)	6	5	5	3	0.454545454545	0.375	0.732556363498884	0.79173612764944	-0.346730597781645	0.999270516724625
REACTOME_RNA_POLYMERASE_I_III_AND_MITOCHONDRIAL_TRANSCRIPTION	HIST1H2AB(1),KAT2B(1);GTF3A(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
REACTOME_SIGNALING_BY_BMP	SMAD7(2);SMAD7(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
REACTOME_SPHINGOLIPID_METABOLISM	SGPP2(1),SPHK1(1);LASS5(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
REACTOME_TAT_MEDIATED_HIV1_ELONGATION_ARREST_AND_RECOVERY	CCNT1(2);SUPT4H1(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
REACTOME_TCR_SIGNALING	PIK3CA(2);NFKB1(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	RHO(1),WASF1(1);PFN2(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
ST_INTERLEUKIN_4_PATHWAY	PIK3CA(2);JAK2(1)	9	2	7	1	0.181818181818	0.125	0.657528715624002	0.829721362229102	-0.335339606242912	0.999270516724625
BIOCARTA_41BB_PATHWAY	TRAF2(3);NFKB1(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
BIOCARTA_AMI_PATHWAY	FGB(1),PROC(1),SERPINC1(1);F2R(1),FGB(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
BIOCARTA_CERAMIDE_PATHWAY	TRAF2(3);NFKB1(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
BIOCARTA_CXCR4_PATHWAY	PIK3CA(2),PTK2B(1);NFKB1(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
BIOCARTA_DEATH_PATHWAY	TNFRSF10A(1),TRAF2(3);DFFB(1),NFKB1(1)	7	4	6	2	0.363636363636	0.25	0.599930660048509	0.846749226006192	-0.526124060280963	0.999270516724732
BIOCARTA_EDG1_PATHWAY	PIK3CA(2),SPHK1(1);PDGFRA(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
BIOCARTA_EXTRINSIC_PATHWAY	FGB(1),PROC(1),SERPINC1(1);F2R(1),FGB(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
BIOCARTA_G2_PATHWAY	MDM2(3);CDC25A(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
BIOCARTA_GCR_PATHWAY	CORIN(1),PIK3CA(2);NFKB1(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
BIOCARTA_HIVNEF_PATHWAY	LMNB1(1),MDM2(3),PARP1(1),PSEN2(3),TRAF2(3);BAG4(1),DFFB(1),NFKB1(1),PSEN2(1)	5	6	5	3	0.545454545455	0.375	0.518853664862201	0.885091688497261	-0.734692267056573	0.999270516724732
BIOCARTA_INTRINSIC_PATHWAY	FGB(1),KLKB1(1),PROC(1),SERPINC1(1);F2R(1),FGB(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
BIOCARTA_KERATINOCYTE_PATHWAY	TRAF2(3);NFKB1(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
BIOCARTA_P53_PATHWAY	MDM2(3);CCNE1(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
BIOCARTA_SET_PATHWAY	PRF1(3);DFFB(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
BIOCARTA_SODD_PATHWAY	TRAF2(3);BAG4(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
BIOCARTA_STRESS_PATHWAY	TRAF2(3);NFKB1(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
BIOCARTA_TALL1_PATHWAY	TRAF2(3);NFKB1(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
BIOCARTA_TNFR2_PATHWAY	TRAF2(3);NFKB1(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
KEGG_ADHERENS_JUNCTION	CSNK2A2(1),IGF1R(1),PTPN6(1),TGFBR1(3),WASF1(1),YES1(1);ERBB2(1),TGFBR2(1)	7	4	6	2	0.363636363636	0.25	0.599930660048509	0.846749226006192	-0.526124060280963	0.999270516724732
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	PIK3CA(2),PIK3R5(1);SGK1(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
KEGG_ALLOGRAFT_REJECTION	PRF1(3);IL5(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
KEGG_ARGININE_AND_PROLINE_METABOLISM	ADC(1),DAO(1),OTC(1),P4HA2(1),P4HA3(1);ALDH3A2(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
KEGG_AUTOIMMUNE_THYROID_DISEASE	PRF1(3);IL5(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	BLNK(1),PIK3CA(2),PIK3R5(1),PTPN6(1);NFKB1(1),SYK(1)	7	4	6	2	0.363636363636	0.25	0.599930660048509	0.846749226006192	-0.526124060280963	0.999270516724732
KEGG_BETA_ALANINE_METABOLISM	HADHA(3);ALDH3A2(1),CNDP1(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	HADHA(3);ACOT7(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
KEGG_CARBOHYDRATE_DIGESTION_AND_ABSORPTION	PIK3CA(2),PIK3R5(1);SLC37A4(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
KEGG_CITRATE_CYCLE_TCA_CYCLE	ACO1(1),IDH3A(2),SUCLG2(1);PDHA2(1),SUCLG1(1)	7	4	6	2	0.363636363636	0.25	0.599930660048509	0.846749226006192	-0.526124060280963	0.999270516724732
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	CTH(1),DNMT1(2);MPST(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
KEGG_ENDOCYTOSIS	CCR5(1),GIT2(1),HGS(1),IGF1R(1),MDM2(3),SMAD7(2),STAMBP(1),TGFB2(1),TGFBR1(3),VPS37C(1);CAV3(1),F2R(1),FAM125B(1),FGFR2(1),IL2RA(1),PDGFRA(1),PRKCZ(1),RAB11FIP5(1),SMAD7(1),TFRC(1),TGFBR2(1),VPS37A(1),VPS37C(1)	2	9	2	6	0.818181818182	0.75	0.681339817033505	0.823013415892673	-0.359924234451439	0.999270516724732
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	ATP6V1E2(1),ATP6V1H(1),NOD1(1);NFKB1(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
KEGG_ERBB_SIGNALING_PATHWAY	MTOR(1),NRG2(1),PIK3CA(2),PIK3R5(1),SHC2(1);ARAF(1),ERBB2(1),NRG3(1)	5	6	5	3	0.545454545455	0.375	0.518853664862201	0.885091688497261	-0.734692267056573	0.999270516724732
KEGG_FATTY_ACID_METABOLISM	ECI1(1),HADHA(3);ADH4(1),ALDH3A2(1)	7	4	6	2	0.363636363636	0.25	0.599930660048509	0.846749226006192	-0.526124060280963	0.999270516724732
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	ACHE(1),AGPAT9(1),PLA2G6(1);PLA2G2D(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	AGXT(1),CTH(1),DAO(1);GLYCTK(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
KEGG_HOMOLOGOUS_RECOMBINATION	RAD51C(1),RPA4(3);RAD54L(1),RPA1(1)	7	4	6	2	0.363636363636	0.25	0.599930660048509	0.846749226006192	-0.526124060280963	0.999270516724732
KEGG_INSULIN_SIGNALING_PATHWAY	MTOR(1),PIK3CA(2),PIK3R5(1),RPTOR(2),SHC2(1),SLC2A4(1);ARAF(1),CALML5(1),PRKCZ(1)	5	6	5	3	0.545454545455	0.375	0.518853664862201	0.885091688497261	-0.734692267056573	0.999270516724732
KEGG_LEISHMANIASIS	ITGA4(2),NCF2(2),PTPN6(1),TGFB2(1);JAK2(1),NFKB1(1)	7	4	6	2	0.363636363636	0.25	0.599930660048509	0.846749226006192	-0.526124060280963	0.999270516724732
KEGG_LYSINE_DEGRADATION	HADHA(3);ALDH3A2(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
KEGG_MAPK_SIGNALING_PATHWAY	DUSP5(1),PLA2G6(1),TGFB2(1),TGFBR1(3),TRAF2(3);CACNB3(1),DUSP2(2),DUSP5(1),FGF13(1),FGFR2(1),NFKB1(1),NFKB2(1),NTRK2(1),PDGFRA(1),PLA2G2D(1),RRAS(1),TGFBR2(1)	2	9	2	6	0.818181818182	0.75	0.681339817033505	0.823013415892673	-0.359924234451439	0.999270516724732
KEGG_MELANOMA	IGF1R(1),MDM2(3),PIK3CA(2),PIK3R5(1);ARAF(1),FGF13(1),PDGFRA(1)	5	6	5	3	0.545454545455	0.375	0.518853664862201	0.885091688497261	-0.734692267056573	0.999270516724732
KEGG_MISMATCH_REPAIR	RPA4(3);RPA1(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	NT5C2(1),NT5C3(2),NT5M(1);NT5C1A(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	CARD6(1),NOD1(1),SUGT1(1);NFKB1(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	CRYL1(1),UGT1A3(2);ALDH3A2(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
KEGG_PEROXISOME	ABCD3(1),AGXT(1),CRAT(1),DAO(1),PEX7(1);CRAT(1),PEX11A(1)	7	4	6	2	0.363636363636	0.25	0.599930660048509	0.846749226006192	-0.526124060280963	0.999270516724732
KEGG_PROPANOATE_METABOLISM	ALDH6A1(2),HADHA(3),SUCLG2(1);ALDH3A2(1),MUT(1),SUCLG1(1)	5	6	5	3	0.545454545455	0.375	0.518853664862201	0.885091688497261	-0.734692267056573	0.999270516724732
KEGG_RENAL_CELL_CARCINOMA	PIK3CA(2),PIK3R5(1),TGFB2(1);ARAF(1),EGLN3(1)	7	4	6	2	0.363636363636	0.25	0.599930660048509	0.846749226006192	-0.526124060280963	0.999270516724732
KEGG_RIBOSOME	RPL7(2),RPS16(1);RPL35A(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
KEGG_TRYPTOPHAN_METABOLISM	HADHA(3),TPH2(1);ALDH3A2(1),TPH2(1)	7	4	6	2	0.363636363636	0.25	0.599930660048509	0.846749226006192	-0.526124060280963	0.999270516724732
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	HUS1(3);CDC25A(1),RPA1(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	POLE2(1),RPA4(3);POLA2(1),RPA1(1)	7	4	6	2	0.363636363636	0.25	0.599930660048509	0.846749226006192	-0.526124060280963	0.999270516724732
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	SLC7A3(3);SLC7A6(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	CCT3(1),FBXW5(1),FBXW9(1),KIF13A(1),SPHK1(1);FBXW10(1),LONP2(1)	7	4	6	2	0.363636363636	0.25	0.599930660048509	0.846749226006192	-0.526124060280963	0.999270516724732
REACTOME_A_THIRD_PROTEOLYTIC_CLEAVAGE_RELEASES_NICD	PSEN2(3);PSEN2(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
REACTOME_BASE_EXCISION_REPAIR	CCNO(3);MUTYH(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	CCNO(3);MUTYH(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	COL1A1(1),ITGA4(2),PF4V1(1),PIK3CA(2),PROC(1),PTPN6(1),YES1(1);COL1A2(1),ITGA3(1),L1CAM(1),SIRPA(1),SLC7A6(1)	4	7	4	4	0.636363636364	0.5	0.588824590728985	0.856195919663412	-0.594395310482819	0.999270516724732
REACTOME_CHAPERONIN_MEDIATED_PROTEIN_FOLDING	CCT3(1),FBXW5(1),FBXW9(1),KIF13A(1),SPHK1(1);FBXW10(1),LONP2(1)	7	4	6	2	0.363636363636	0.25	0.599930660048509	0.846749226006192	-0.526124060280963	0.999270516724732
REACTOME_CITRIC_ACID_CYCLE	IDH3A(2),SUCLG2(1);SUCLG1(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
REACTOME_DNA_REPAIR	CCNO(3),POLE2(1);MUTYH(1),RPA1(1)	7	4	6	2	0.363636363636	0.25	0.599930660048509	0.846749226006192	-0.526124060280963	0.999270516724732
REACTOME_DNA_REPLICATION_PRE_INITIATION	POLE2(1),RPA4(3);POLA2(1),RPA1(1)	7	4	6	2	0.363636363636	0.25	0.599930660048509	0.846749226006192	-0.526124060280963	0.999270516724732
REACTOME_G2_M_CHECKPOINTS	HUS1(3);CDC25A(1),RPA1(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
REACTOME_GENE_EXPRESSION	CCNT1(2),CLP1(1),EIF3A(1),GTF2E2(2),HNRNPR(1),IARS2(1),KAT2B(1),NARS2(2),NR0B1(1),NR1D2(1),NUP155(1),QARS(1),RPL7(2),RPS16(1),SLBP(2);CLP1(1),NR0B1(1),PABPN1(1),PARS2(2),QARS(1),RORB(1),RPL35A(1),SUPT4H1(1),TAF1(1),TAF11(1),TARS2(1),YARS2(1)	2	9	2	6	0.818181818182	0.75	0.681339817033505	0.823013415892673	-0.359924234451439	0.999270516724732
REACTOME_GLUCOSE_AND_OTHER_SUGAR_SLC_TRANSPORTERS	SLC2A11(1),SLC2A3(1),SLC2A4(1),SLC5A7(1);SLC5A11(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
REACTOME_GLUCOSE_TRANSPORT	NUP155(1),SLC2A3(1),SLC2A4(1);SLC37A4(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
REACTOME_HIV_LIFE_CYCLE	CCNT1(2),CCR5(1),GTF2E2(2),NUP155(1);SUPT4H1(1),TAF1(1),TAF11(1)	5	6	5	3	0.545454545455	0.375	0.518853664862201	0.885091688497261	-0.734692267056573	0.999270516724732
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	RPL7(2),RPS16(1);RPL35A(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	CRAT(1),EBP(1),ECI1(1),HADHA(3),PNLIP(1),SCARB1(2),SGPP2(1),SPHK1(1),STAR(1),UCP1(1);CRAT(1),LASS5(1),MVD(2),PEX11A(1)	3	8	3	5	0.727272727273	0.625	0.640984284097399	0.834365325077399	-0.473511654252867	0.999270516724732
